audience1|audience2|audience3|audience4|audience5|audience6|audience7|contributor1id|contributor1name|contributor1role|contributor2id|contributor2name|contributor2role|contributor3id|contributor3name|contributor3role|contributor4id|contributor4name|contributor4role|contributor5id|contributor5name|contributor5role|creator1id|creator1name|creator2id|creator2name|format1|language1|licenseCondition1|publicationType1|publicationVersion1|publishDate1|publisher1|publisher2|repoName|resourceIdentifier1|resourceIdentifier2|resourceIdentifier3|source1|source2|subject10key|subject10value|subject11key|subject11value|subject12key|subject12value|subject1key|subject1value|subject2key|subject2value|subject3key|subject3value|subject4key|subject4value|subject5key|subject5value|subject6key|subject6value|subject7key|subject7value|subject8key|subject8value|subject9key|subject9value|title1|title2|title3
generalPublic||||||||||||||||||||||3023670|ADRIANA CORRAL BUSTOS|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/masterThesis|info:eu-repo/semantics/acceptedVersion|2002-08|El Colegio de San Luis||Repositorio COLSAN |http://colsan.repositorioinstitucional.mx/jspui/handle/1013/508|||||||||||info:eu-repo/classification/LEMB/Familia - San Luis Potosí|Familia - San Luis Potosí|info:eu-repo/classification/LEMB/San Luis Potosí - Historia / Siglo XIX|San Luis Potosí - Historia / Siglo XIX|info:eu-repo/classification/LEMB/Díez Gutiérrez Familia|Díez Gutiérrez Familia|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/55|HISTORIA|||||||||Una familia empresaria a finales del siglo XIX en San Luis Potosí : los Díez Gutiérrez||
students|researchers||||||3014407|Gustavo Lopez|director|||||||||||||2042488|BERTHA ESMERALDA SANGABRIEL GARCIA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2009-03|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/412|||||||||||info:eu-repo/classification/LEMB/Mujeres -- Problemas Sociales y Morales|Mujeres -- Problemas Sociales y Morales|info:eu-repo/classification/LEMB/Emigración e Inmigración -- Estados Unidos|Emigración e Inmigración -- Estados Unidos|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6309|GRUPOS SOCIALES|info:eu-repo/classification/cti/630906|MOVILIDAD SOCIAL|||||||Mujeres solas pero no solas  : redes  interacciones y acceso a recursos en dos localidades con migración a Estados Unidos 1980-2006||
students|researchers||||||3000614|Esteban Barragán López|director|||||||||||||854551|DIEGO JUAREZ BOLANOS|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2005-10|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/413|||||||||||info:eu-repo/classification/LEMB/Marginalidad Social|Marginalidad Social|info:eu-repo/classification/LEMB/Política Social|Política Social|info:eu-repo/classification/LEMB/Tequila Jalisco -- Condiciones Sociales|Tequila Jalisco -- Condiciones Sociales|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6310|PROBLEMAS SOCIALES|info:eu-repo/classification/cti/631010|CONFLICTO SOCIAL Y ADAPTACIÓN|||||Marginación y políticas públicas en el medio rural. El caso de la Sierra de Tequila Jalisco||
students|researchers||||||3000614|Esteban Barragán López|director|||||||||||||2039641|ROMULO EUGENIO NAVARRETE NOBLE|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2011-10|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/415|||||||||||info:eu-repo/classification/LEMB/Construcción de Carreteras -- Chiapas|Construcción de Carreteras -- Chiapas|info:eu-repo/classification/LEMB/Construcción de Carreteras -- Veracruz|Construcción de Carreteras -- Veracruz|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6307|CAMBIO Y DESARROLLO SOCIAL|info:eu-repo/classification/cti/630706|DESARROLLO SOCIO-ECONÓMICO|||||||Desandando los caminos : infraestructuras carreteras y cambio en el medio rural: El caso de la autopista Las Choapas-Ocozocoautla||
students||||||||||||||||||||||2225816|RAQUEL ABRANTES PEGO|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2007-08|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/416|||||||||||info:eu-repo/classification/LEMB/Salud Pública -- México -- SIGLO XX|Salud Pública -- México -- SIGLO XX|info:eu-repo/classification/LEMB/Higiene Pública -- México|Higiene Pública -- México|info:eu-repo/classification/LEMB/Política Médica|Política Médica|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6307|CAMBIO Y DESARROLLO SOCIAL|info:eu-repo/classification/cti/630704|SEGURIDAD SOCIAL|||||Actores sociales proyectos y la construcción socio-política de la reforma del Sector Salud en México (1982-2000)||
students|researchers||||||2020138|JOHANNES HUBERTUS CORNELIS ROSKAMP V/D WEERDT|director|||||||||||||2201048|DAVID CHARLES WRIGHT CARR|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2005-06|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/418|||||||||||info:eu-repo/classification/LEMB/Sociolingüística|Sociolingüística|info:eu-repo/classification/LEMB/Etnolingüística|Etnolingüística|info:eu-repo/classification/LEMB/Indios de México -- Otomíes -- Cultura|Indios de México -- Otomíes -- Cultura|info:eu-repo/classification/LEMB/Indios de México -- Lenguas|Indios de México -- Lenguas|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6308|COMUNICACIONES SOCIALES|info:eu-repo/classification/cti/630802|SOCIOLINGÜÍSTICA|||Los otomíes : cultura lengua y escritura||
students|||||||2013347|CHANTAL MARIE JOSE MADELEINE MARTHE CRAMAUSSEL VALLET|director|||||||||||||2073382|MARIO ALBERTO GERARDO MAGAÑA MANCILLAS|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2009-01|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/417|||||||||||info:eu-repo/classification/LEMB/Población -- Historia -- California|Población -- Historia -- California|info:eu-repo/classification/LEMB/Identidad|Identidad|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6311|SOCIOLOGÍA DE LOS ASENTAMIENTOS HUMANOS|info:eu-repo/classification/cti/631101|ESTUDIOS DE COMUNIDAD|||||||Poblamiento e identidades en el área central de las Californias 1769-1870||
students|||||||3015793|José Luis Escalona Victoria|director|2014646|MARCO ANTONIO JOSE CALDERON MOLGORA|director||||||||||829313|RODRIGO MEGCHUN RIVERA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2016-01|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/419|||||info:eu-repo/classification/cti/631102|SOCIOLOGÍA ECOLÓGICA|||||info:eu-repo/classification/LEMB/Distribución Recursos (Ecología) -- Reserva de la Biósfera Montes Azules|Distribución Recursos (Ecología) -- Reserva de la Biósfera Montes Azules|info:eu-repo/classification/LEMB/Política Ambiental -- Chiapas|Política Ambiental -- Chiapas|info:eu-repo/classification/LEMB/Políticas Públicas -- Chiapas|Políticas Públicas -- Chiapas|info:eu-repo/classification/LEMB/Conservación de los Recursos Naturales -- Chiapas -- Selva Lacandona|Conservación de los Recursos Naturales -- Chiapas -- Selva Lacandona|info:eu-repo/classification/LEMB/Ecoturismo -- Reserva de la Biósfera Montes Azules|Ecoturismo -- Reserva de la Biósfera Montes Azules|info:eu-repo/classification/LEMB/Reserva de la Biósfera Montes Azules -- Condiciones Económicas|Reserva de la Biósfera Montes Azules -- Condiciones Económicas|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6311|SOCIOLOGÍA DE LOS ASENTAMIENTOS HUMANOS|Los pobladores de Emiliano Zapata en la Reserva de la Biosfera Montes Azules Chiapas como sujetos de políticas agrarias y ambientales (1968-2015)||
students|researchers||||||784501|Andrew Roth|director|||||||||||||942575|JUAN MANUEL MENDOZA ARROYO|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2017-02|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/421|||||info:eu-repo/classification/cti/631010|CONFLICTO SOCIAL Y ADAPTACIÓN|||||info:eu-repo/classification/LEMB/Tenencia de la Tierra -- Cuanajo Michoacán|Tenencia de la Tierra -- Cuanajo Michoacán|info:eu-repo/classification/LEMB/Tenencia de la Tierra -- Tupátaro Michoacán|Tenencia de la Tierra -- Tupátaro Michoacán|info:eu-repo/classification/LEMB/Ejjidos -- Michoacán -- Historia -- Siglo XIX|Ejjidos -- Michoacán -- Historia -- Siglo XIX|info:eu-repo/classification/LEMB/Ejidos -- Michoacán -- Historia -- Siglo XX|Ejidos -- Michoacán -- Historia -- Siglo XX|info:eu-repo/classification/LEMB/Cuanajo Michoacán -- Condiciones Sociales|Cuanajo Michoacán -- Condiciones Sociales|info:eu-repo/classification/LEMB/Tupátaro Michoacán -- Condiciones Sociales|Tupátaro Michoacán -- Condiciones Sociales|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6310|PROBLEMAS SOCIALES|Cuanajo y Tupátaro : Luchas agrarias por el control del pueblo la comunidad y el ejido 1822-1985||
students|researchers|||||||||||||||||||||981510|MONSERRAT AMADA SALAS VALENZUELA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2011-11-17|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/422|||||||||||info:eu-repo/classification/LEMB/Nutrición de Lactantes|Nutrición de Lactantes|info:eu-repo/classification/LEMB/Lactantes -- Cuidado e Higiene|Lactantes -- Cuidado e Higiene|info:eu-repo/classification/LEMB/Madre e Hijo|Madre e Hijo|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/63|SOCIOLOGÍA|info:eu-repo/classification/cti/6310|PROBLEMAS SOCIALES|info:eu-repo/classification/cti/631011|BIENESTAR SOCIAL|||||La alimentación de un grupo de bebés menores de seis meses en Xochimilco México : relaciones entre el saber materno/doméstico y el saber médico||
generalPublic|||||||2248175|JOSÉ RAFAEL BACA PUMAREJO||||||||||||||987666|FREYDA MARIELA VARGAS MORALES|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/masterThesis||2016-09-09|||Repositorio Institucional de la Universidad Autónoma de Tamaulipas|http://riuat.uat.edu.mx/handle/123456789/1583|||||||||||info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|||||||||||||||||Estudio Del Potencial Turístico De Tula Como Pueblo Mágico A Través Del Capital Humano Que Representan Mujeres Y Hombres De La Artesania Regional.||
students|researchers||||||2037404|OFELIA BECERRIL QUINTANA|director|||||||||||||2042617|ANA ELIZABETH JARDON HERNANDEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2013-06|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/423|||||||||||info:eu-repo/classification/LEMB/México -- Emigración e Inmigración|México -- Emigración e Inmigración|info:eu-repo/classification/LEMB/Estados Unidos -- Emigración e Inmigración|Estados Unidos -- Emigración e Inmigración|info:eu-repo/classification/LEMB/Las Vueltas Estado de México -- Condiciones Económicas|Las Vueltas Estado de México -- Condiciones Económicas|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/52|DEMOGRAFÍA|info:eu-repo/classification/cti/5203|DEMOGRAFÍA GEOGRÁFICA|info:eu-repo/classification/cti/520302|MOVILIDAD Y MIGRACIONES INTERNACIONALES|||||Nuevos escenarios en los procesos de organización social de la migración internacional en Las Vueltas Estado de México||
students|researchers||||||3014407|Gustavo Lopez|director|||||||||||||861726|JOSE ROBERTO GONZALEZ MORALES|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2018-03-23|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/424|||||||||||info:eu-repo/classification/LEMB/Trabajadores Migratorios|Trabajadores Migratorios|info:eu-repo/classification/LEMB/Mexicanos -- Estado Unidos|Mexicanos -- Estado Unidos|info:eu-repo/classification/LEMB/Purépechas -- Condiciones Económicas|Purépechas -- Condiciones Económicas|info:eu-repo/classification/LEMB/Comachuén (Nahuatzen Michoacán) -- Emigración e Inmigración|Comachuén (Nahuatzen Michoacán) -- Emigración e Inmigración|info:eu-repo/classification/LEMB/Nueva York -- Emigración e Inmigración|Nueva York -- Emigración e Inmigración|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/52|DEMOGRAFÍA|info:eu-repo/classification/cti/5203|DEMOGRAFÍA GEOGRÁFICA|info:eu-repo/classification/cti/520302|MOVILIDAD Y MIGRACIONES INTERNACIONALES|La intermediación laboral en la migración con visas H2A : los contratados purhépechas en Elba Nueva York 2008-2015||
students|researchers||||||784501|Andrew Roth|director|||||||||||||859950|ILIANA VAZQUEZ ZUÑIGA|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2018-03-18|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/427|||||||||||info:eu-repo/classification/LEMB/Trabajadores Migratorios|Trabajadores Migratorios|info:eu-repo/classification/LEMB/Mexicanos -- Estado Unidos|Mexicanos -- Estado Unidos|info:eu-repo/classification/LEMB/Puebla -- Emigración e Inmigración|Puebla -- Emigración e Inmigración|info:eu-repo/classification/LEMB/Nueva York -- Emigración e Inmigración|Nueva York -- Emigración e Inmigración|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/52|DEMOGRAFÍA|info:eu-repo/classification/cti/5203|DEMOGRAFÍA GEOGRÁFICA|info:eu-repo/classification/cti/520302|MOVILIDAD Y MIGRACIONES INTERNACIONALES|||Ganarse la vida jugarse la suerte : una etnografía sobre comerciantes mercados laborales y movilidad entre Tulcingo Puebla y la zona metropolitana de Nueva York (1970-2017)||
students|researchers||||||3014431|Juan Sergio Zendejas Romero|director|||||||||||||860924|BRENDA GRISELDA GUEVARA SANCHEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2018-03-13|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/428|||||||||||info:eu-repo/classification/LRMB/Tenencia de la Tierra -- Zirahuén Michoacán|Tenencia de la Tierra -- Zirahuén Michoacán|info:eu-repo/classification/LEMB/Zirahuén Michoacán -- Condiciones Económicas|Zirahuén Michoacán -- Condiciones Económicas|info:eu-repo/classification/LEMB/Zirahuén Michoacán -- Condición Jurídica Leyes Etc.|Zirahuén Michoacán -- Condición Jurídica Leyes Etc.|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/54|GEOGRAFÍA|info:eu-repo/classification/cti/5401|GEOGRAFÍA ECONÓMICA|info:eu-repo/classification/cti/540103|UTILIZACIÓN DE LA TIERRA|||||Discursos en disputa sobre la “verdadera” historia de la comunidad “indígena” de Zirahuén y la producción de conocimiento histórico-antropológico||
students|researchers||||||2042302|OCTAVIO AUGUSTO MONTES VEGA|director|||||||||||||822512|ORIANA ZARET GAYTAN GOMEZ|||application/pdf|spa|http://creativecommons.org/licenses/by-nc-nd/4.0|info:eu-repo/semantics/doctoralThesis|info:eu-repo/semantics/acceptedVersion|2018-03-14|||Repositorio Institucional de COLMICH|http://colmich.repositorioinstitucional.mx/jspui/handle/1016/429|||||||||||info:eu-repo/classification/LEMB/Sociedad Cooperativa de Salineros de Colima|Sociedad Cooperativa de Salineros de Colima|info:eu-repo/classification/LEMB/Sal -- Industria y Comercio -- Colima|Sal -- Industria y Comercio -- Colima|info:eu-repo/classification/LEMB/Sal -- Colima -- Historia|Sal -- Colima -- Historia|info:eu-repo/classification/LEMB/Sociedades Cooperativas -- Administración|Sociedades Cooperativas -- Administración|info:eu-repo/classification/LEMB/Colima -- Política Económica|Colima -- Política Económica|info:eu-repo/classification/cti/5|CIENCIAS SOCIALES|info:eu-repo/classification/cti/53|CIENCIAS ECONÓMICAS|info:eu-repo/classification/cti/5305|SISTEMAS ECONÓMICOS|info:eu-repo/classification/cti/530502|SISTEMAS ECONÓMICOS COLECTIVISTAS|Respuestas colectivas y solidarias de la Sociedad Cooperativa de Salineros de Colima a las políticas económicas del Estado corporativo y neoliberal dentro de la región de Cuyutlán Colima (1925-2017)||
